2026-01-06 01:06:22.758 [main] INFO  com.alibaba.nacos.client.utils.ParamUtil - [settings] [req-serv] nacos-server port:8848
2026-01-06 01:06:22.939 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda/0x000000012d398a70
2026-01-06 01:06:22.940 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2026-01-06 01:06:22.940 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2026-01-06 01:06:22.946 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:22.972 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.438 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:23.438 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.442 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:23.442 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.446 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:23.446 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.449 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2026-01-06 01:06:23.449 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2026-01-06 01:06:23.450 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.450 [main] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda/0x000000012d4a55a8
2026-01-06 01:06:23.553 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.557 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 1 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:23.758 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:23.763 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 2 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:24.064 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:24.068 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 3 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:24.322 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-kd-gateway.yaml,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-kd-gateway,DEFAULT_GROUP'}]
2026-01-06 01:06:24.382 [main] INFO  org.action.gateway.GateWayApplication - No active profile set, falling back to 1 default profile: "default"
2026-01-06 01:06:24.469 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:24.472 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 4 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:24.974 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:24.976 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 5 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:25.296 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-01-06 01:06:25.298 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-01-06 01:06:25.322 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 6 ms. Found 0 Redis repository interfaces.
2026-01-06 01:06:25.520 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=fbd52ba0-162f-39ec-9cfd-5762986e5256
2026-01-06 01:06:25.579 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:25.582 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 6 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:26.285 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:26.288 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 7 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:26.587 [main] INFO  org.redisson.Version - Redisson 3.24.3
2026-01-06 01:06:27.089 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:27.093 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 8 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:27.904 [redisson-netty-3-5] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for 127.0.0.1/127.0.0.1:6379
2026-01-06 01:06:27.986 [redisson-netty-3-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for 127.0.0.1/127.0.0.1:6379
2026-01-06 01:06:27.994 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:27.997 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 9 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [After]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Before]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Between]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Cookie]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Header]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Host]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Method]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Path]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Query]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [ReadBody]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [RemoteAddr]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [XForwardedRemoteAddr]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [Weight]
2026-01-06 01:06:28.723 [main] INFO  o.s.c.gateway.route.RouteDefinitionRouteLocator - Loaded RoutePredicateFactory [CloudFoundryRouteService]
2026-01-06 01:06:28.758 [main] INFO  c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration - [Sentinel SpringCloudGateway] register SentinelGatewayFilter with order: -2147483648
2026-01-06 01:06:29.001 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.006 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 10 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:29.056 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2026-01-06 01:06:29.339 [main] INFO  c.a.c.s.gateway.scg.SentinelSCGAutoConfiguration - [Sentinel SpringCloudGateway] register SentinelGatewayBlockExceptionHandler
2026-01-06 01:06:29.441 [main] INFO  c.a.jetcache.autoconfigure.AbstractCacheAutoInit - init cache area default , type= caffeine
2026-01-06 01:06:29.449 [main] INFO  c.a.jetcache.autoconfigure.AbstractCacheAutoInit - init cache area default , type= redisson
2026-01-06 01:06:29.468 [main] INFO  com.alicp.jetcache.support.DefaultMetricsManager - cache stat period at 1 MINUTES
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels.....
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - Process LabelsCollector with [name:defaultNacosLabelsCollector]
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties raw labels: null
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect properties labels: {}
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm raw labels: null
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect jvm labels: {}
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env raw labels: null
2026-01-06 01:06:29.759 [main] INFO  com.alibaba.nacos.common.labels - default nacos collect env labels: {}
2026-01-06 01:06:29.760 [main] INFO  com.alibaba.nacos.common.labels - DefaultLabelsCollectorManager get labels finished,labels :{}
2026-01-06 01:06:29.760 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-06 01:06:29.760 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-06 01:06:29.762 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - config listener notify warn timeout millis use default 60000 millis 
2026-01-06 01:06:29.762 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - nacos.cache.data.init.snapshot = true 
2026-01-06 01:06:29.762 [main] INFO  com.alibaba.nacos.client.config.impl.ClientWorker - [fixed-127.0.0.1_8848] [subscribe] gateway-flow-rules+SENTINEL_GROUP
2026-01-06 01:06:29.770 [main] INFO  com.alibaba.nacos.client.config.impl.CacheData - [fixed-127.0.0.1_8848] [add-listener] ok, tenant=, dataId=gateway-flow-rules, group=SENTINEL_GROUP, cnt=1
2026-01-06 01:06:29.770 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0
2026-01-06 01:06:29.770 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda/0x000000012d398650
2026-01-06 01:06:29.770 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda/0x000000012d398a70
2026-01-06 01:06:29.771 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2026-01-06 01:06:29.771 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2026-01-06 01:06:29.771 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:29.771 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.775 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:29.775 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.779 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:29.779 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.782 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:29.783 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.786 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2026-01-06 01:06:29.786 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
2026-01-06 01:06:29.786 [main] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda/0x000000012d4a55a8
2026-01-06 01:06:29.786 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.894 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:29.898 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Fail to connect server, after trying 1 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:30.103 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:30.106 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [7b9cfac7-9014-4430-91dd-7135aef4f9f2_config-0] Fail to connect server, after trying 2 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:30.106 [com.alibaba.nacos.client.remote.worker.1] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:30.109 [com.alibaba.nacos.client.remote.worker.1] INFO  com.alibaba.nacos.common.remote.client - [988e0ebd-2144-4fe5-a4cc-9b946edf2dc4_config-0] Fail to connect server, after trying 11 times, last try server is {serverIp = '127.0.0.1', server main port = 8848}, error = unknown
2026-01-06 01:06:30.197 [main] INFO  c.a.c.s.datasource.converter.SentinelConverter - converter can not convert rules because source is empty
2026-01-06 01:06:30.254 [main] INFO  o.s.boot.web.embedded.netty.NettyWebServer - Netty started on port 8081
2026-01-06 01:06:30.265 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ans.namespace attribute : null
2026-01-06 01:06:30.265 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
2026-01-06 01:06:30.265 [main] INFO  com.alibaba.nacos.client.naming - initializer namespace from namespace attribute :null
2026-01-06 01:06:30.270 [main] INFO  com.alibaba.nacos.client.naming - FailoverDataSource type is class com.alibaba.nacos.client.naming.backups.datasource.DiskFailoverDataSource
2026-01-06 01:06:30.273 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2026-01-06 01:06:30.273 [main] INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2026-01-06 01:06:30.278 [main] INFO  com.alibaba.nacos.common.remote.client - [RpcClientFactory] create a new rpc client of 5493e226-3d33-49d8-8d00-05371b04dcb6
2026-01-06 01:06:30.280 [main] INFO  com.alibaba.nacos.client.naming - Create naming rpc client for uuid->5493e226-3d33-49d8-8d00-05371b04dcb6
2026-01-06 01:06:30.280 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2026-01-06 01:06:30.280 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2026-01-06 01:06:30.280 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2026-01-06 01:06:30.281 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:30.281 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:30.284 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:30.285 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
2026-01-06 01:06:30.288 [main] INFO  com.alibaba.nacos.common.remote.client - [5493e226-3d33-49d8-8d00-05371b04dcb6] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
2026-01-06 01:06:30.288 [main] INFO  c.a.nacos.common.remote.client.grpc.GrpcClient - grpc client connection server:127.0.0.1 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
